ID,Name,Age,Photo,Nationality,Club,Club Logo,Position,Jersey Number,Height,Weight
208004,J. Veltman,26,https://cdn.sofifa.org/players/4/19/208004.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RB,3,6'0,165lbs
233096,D. Dumfries,22,https://cdn.sofifa.org/players/4/19/233096.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RB,12,6'2,176lbs
220604,Jaume,27,https://cdn.sofifa.org/players/4/19/220604.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,GK,1,6'1,161lbs
198640,Z. Labyad,25,https://cdn.sofifa.org/players/4/19/198640.png,Morocco,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CAM,19,5'8,143lbs
188484,A. Hernández,27,https://cdn.sofifa.org/players/4/19/188484.png,Uruguay,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LS,11,6'1,161lbs
192087,G. Schennikov,27,https://cdn.sofifa.org/players/4/19/192087.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LWB,42,5'11,165lbs
220763,R. Thomas,23,https://cdn.sofifa.org/players/4/19/220763.png,New Zealand,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RCM,14,5'9,141lbs
193440,N. Viergever,28,https://cdn.sofifa.org/players/4/19/193440.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LCB,4,6'0,170lbs
241095,N. Vlašić,20,https://cdn.sofifa.org/players/4/19/241095.png,Croatia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LCM,8,5'10,174lbs
244253,U. Račić,20,https://cdn.sofifa.org/players/4/19/244253.png,Serbia,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CDM,26,6'4,179lbs
232008,Lato,20,https://cdn.sofifa.org/players/4/19/232008.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LB,15,5'7,141lbs
199000,T. Sainsbury,26,https://cdn.sofifa.org/players/4/19/199000.png,Australia,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RCB,20,6'0,172lbs
235134,P. Rosario,21,https://cdn.sofifa.org/players/4/19/235134.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RCM,18,6'2,161lbs
189084,E. Room,29,https://cdn.sofifa.org/players/4/19/189084.png,Curacao,PSV,https://cdn.sofifa.org/teams/2/light/247.png,GK,13,6'2,179lbs
202157,A. Behich,27,https://cdn.sofifa.org/players/4/19/202157.png,Australia,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LB,16,5'7,139lbs
227633,B. Ramselaar,22,https://cdn.sofifa.org/players/4/19/227633.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CAM,23,5'10,163lbs
241461,Ferrán Torres,18,https://cdn.sofifa.org/players/4/19/241461.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RM,20,5'11,159lbs
208522,H. Magnússon,25,https://cdn.sofifa.org/players/4/19/208522.png,Iceland,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LB,18,6'3,179lbs
199568,K. Lamprou,26,https://cdn.sofifa.org/players/4/19/199568.png,Greece,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,GK,26,5'10,185lbs
231838,M. Wöber,20,https://cdn.sofifa.org/players/4/19/231838.png,Austria,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CB,5,6'2,181lbs
167601,K. Nababkin,31,https://cdn.sofifa.org/players/4/19/167601.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LM,14,6'0,170lbs
198868,N. Isimat-Mirin,26,https://cdn.sofifa.org/players/4/19/198868.png,France,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CB,2,6'2,176lbs
231447,D. Malen,19,https://cdn.sofifa.org/players/4/19/231447.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LW,14,5'10,172lbs
216380,D. Sinkgraven,22,https://cdn.sofifa.org/players/4/19/216380.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LB,8,5'10,143lbs
239718,H. Bandé,19,https://cdn.sofifa.org/players/4/19/239718.png,Burkina Faso,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LW,18,5'10,150lbs
236401,N. Mazraoui,20,https://cdn.sofifa.org/players/4/19/236401.png,Morocco,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RB,12,6'0,137lbs
235029,F. Chalov,20,https://cdn.sofifa.org/players/4/19/235029.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,RS,9,5'11,170lbs
238621,Rodrigo Becão,22,https://cdn.sofifa.org/players/4/19/238621.png,Brazil,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,RCB,50,6'3,174lbs
234857,I. Oblyakov,19,https://cdn.sofifa.org/players/4/19/234857.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CM,98,5'9,163lbs
227903,M. Romero,19,https://cdn.sofifa.org/players/4/19/227903.png,Argentina,PSV,https://cdn.sofifa.org/teams/2/light/247.png,ST,10,5'10,159lbs
243780,Kangin Lee,17,https://cdn.sofifa.org/players/4/19/243780.png,Korea Republic,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CAM,34,5'8,134lbs
233301,R. Nissen Kristensen,20,https://cdn.sofifa.org/players/4/19/233301.png,Denmark,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RB,2,6'1,154lbs
241509,Mauro Júnior,19,https://cdn.sofifa.org/players/4/19/241509.png,Brazil,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CAM,47,5'7,137lbs
241854,P. Schuurs,18,https://cdn.sofifa.org/players/4/19/241854.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CB,27,6'4,174lbs
234203,C. Eiting,20,https://cdn.sofifa.org/players/4/19/234203.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CM,15,5'10,168lbs
242079,K. Bistrović,20,https://cdn.sofifa.org/players/4/19/242079.png,Croatia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CDM,25,6'0,165lbs
224715,N. Chernov,22,https://cdn.sofifa.org/players/4/19/224715.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CB,3,6'2,174lbs
239378,K. Sierhuis,20,https://cdn.sofifa.org/players/4/19/239378.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,ST,39,5'11,185lbs
216860,V. Černý,20,https://cdn.sofifa.org/players/4/19/216860.png,Czech Republic,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RW,32,6'0,143lbs
225614,I. Akhmetov,20,https://cdn.sofifa.org/players/4/19/225614.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CAM,77,5'8,148lbs
237502,D. Johnsen,20,https://cdn.sofifa.org/players/4/19/237502.png,Norway,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LW,41,6'1,165lbs
241179,Cristian Rivero,20,https://cdn.sofifa.org/players/4/19/241179.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,GK,28,6'2,165lbs
222535,L. Orejuela,22,https://cdn.sofifa.org/players/4/19/222535.png,Colombia,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,RB,28,5'11,157lbs
236615,D. Rigo,19,https://cdn.sofifa.org/players/4/19/236615.png,Belgium,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CM,16,5'11,165lbs
237973,K. Kuchaev,20,https://cdn.sofifa.org/players/4/19/237973.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CAM,20,6'0,163lbs
213486,D. Efremov,23,https://cdn.sofifa.org/players/4/19/213486.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,RM,15,5'11,154lbs
239361,D. de Wit,20,https://cdn.sofifa.org/players/4/19/239361.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CM,30,6'0,165lbs
235670,R. Lundqvist,21,https://cdn.sofifa.org/players/4/19/235670.png,Sweden,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CAM,24,5'10,163lbs
225482,T. Zhamaletdinov,21,https://cdn.sofifa.org/players/4/19/225482.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,ST,75,6'0,161lbs
239368,M. Bakker,18,https://cdn.sofifa.org/players/4/19/239368.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LB,35,6'0,159lbs
244238,J. Bijol,19,https://cdn.sofifa.org/players/4/19/244238.png,Slovenia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CDM,29,6'3,187lbs
239380,N. Lang,19,https://cdn.sofifa.org/players/4/19/239380.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,LW,37,5'10,152lbs
243249,J. Ekkelenkamp,18,https://cdn.sofifa.org/players/4/19/243249.png,Netherlands,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,CM,40,6'0,165lbs
237032,Javi Jiménez,21,https://cdn.sofifa.org/players/4/19/237032.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CB,29,6'0,163lbs
241171,A. Obispo,19,https://cdn.sofifa.org/players/4/19/241171.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CB,15,6'1,174lbs
232479,T. Nishimura,21,https://cdn.sofifa.org/players/4/19/232479.png,Japan,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CF,19,5'10,154lbs
241470,Álex Centelles,18,https://cdn.sofifa.org/players/4/19/241470.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LB,32,6'1,148lbs
238196,A. Sigurðsson,19,https://cdn.sofifa.org/players/4/19/238196.png,Iceland,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CF,17,5'10,165lbs
244106,Pascu,18,https://cdn.sofifa.org/players/4/19/244106.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CM,38,5'11,148lbs
245764,Ricardo Campos,18,https://cdn.sofifa.org/players/4/19/245764.png,Portugal,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,RM,31,5'10,146lbs
222510,I. Pomazun,21,https://cdn.sofifa.org/players/4/19/222510.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,GK,1,6'3,185lbs
242516,C. Gakpo,19,https://cdn.sofifa.org/players/4/19/242516.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,LW,19,6'2,168lbs
234152,Sito,21,https://cdn.sofifa.org/players/4/19/234152.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LM,33,5'11,154lbs
225479,A. Gordyushenko,21,https://cdn.sofifa.org/players/4/19/225479.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CM,72,5'9,157lbs
246281,Emilio Bernad,18,https://cdn.sofifa.org/players/4/19/246281.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,GK,35,6'0,152lbs
236649,Y. van Osch,21,https://cdn.sofifa.org/players/4/19/236649.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,GK,31,6'0,161lbs
237772,M. Verreth,20,https://cdn.sofifa.org/players/4/19/237772.png,Belgium,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RW,29,5'11,163lbs
245714,Álex Blanco,19,https://cdn.sofifa.org/players/4/19/245714.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,LM,30,5'9,154lbs
245209,M. Sadílek,19,https://cdn.sofifa.org/players/4/19/245209.png,Czech Republic,PSV,https://cdn.sofifa.org/teams/2/light/247.png,CM,32,5'7,134lbs
245211,J. Teze,18,https://cdn.sofifa.org/players/4/19/245211.png,Netherlands,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RB,33,5'11,150lbs
246352,Guillamón,18,https://cdn.sofifa.org/players/4/19/246352.png,Spain,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,CB,36,5'10,161lbs
244881,N. Tiknizyan,19,https://cdn.sofifa.org/players/4/19/244881.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LM,71,5'11,165lbs
232239,A. Makarov,22,https://cdn.sofifa.org/players/4/19/232239.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,LM,31,5'10,161lbs
244879,T. Pukhov,20,https://cdn.sofifa.org/players/4/19/244879.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CAM,70,5'9,141lbs
240577,K. Khosonov,20,https://cdn.sofifa.org/players/4/19/240577.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,CM,80,6'1,168lbs
246257,A. Ćatić,19,https://cdn.sofifa.org/players/4/19/246257.png,Bosnia Herzegovina,PSV,https://cdn.sofifa.org/teams/2/light/247.png,RW,44,5'10,172lbs
244878,G. Kyrnats,20,https://cdn.sofifa.org/players/4/19/244878.png,Russia,PFC CSKA Moscow,https://cdn.sofifa.org/teams/2/light/315.png,GK,22,6'2,174lbs
182494,F. Muslera,32,https://cdn.sofifa.org/players/4/19/182494.png,Uruguay,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,GK,1,6'3,163lbs
191687,Maicon,29,https://cdn.sofifa.org/players/4/19/191687.png,Brazil,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CB,3,6'3,196lbs
200155,H. Vanaken,25,https://cdn.sofifa.org/players/4/19/200155.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CAM,18,6'5,176lbs
193738,Y. Belhanda,28,https://cdn.sofifa.org/players/4/19/193738.png,Morocco,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CAM,10,5'10,165lbs
184949,Mariano,32,https://cdn.sofifa.org/players/4/19/184949.png,Brazil,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RB,2,5'10,152lbs
184881,S. Feghouli,28,https://cdn.sofifa.org/players/4/19/184881.png,Algeria,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RM,89,5'9,165lbs
184134,Fernando,30,https://cdn.sofifa.org/players/4/19/184134.png,Brazil,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CDM,25,6'0,168lbs
222994,M. Nakamba,24,https://cdn.sofifa.org/players/4/19/222994.png,Zimbabwe,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,LCM,18,5'9,174lbs
178415,R. Vormer,30,https://cdn.sofifa.org/players/4/19/178415.png,Netherlands,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RCM,25,5'10,174lbs
156432,G. Hoarau,34,https://cdn.sofifa.org/players/4/19/156432.png,France,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,LS,99,6'4,187lbs
230685,E. Akbaba,25,https://cdn.sofifa.org/players/4/19/230685.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CAM,20,5'11,161lbs
210212,Garry Rodrigues,27,https://cdn.sofifa.org/players/4/19/210212.png,Cape Verde,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,LM,7,5'8,154lbs
232381,Wesley,21,https://cdn.sofifa.org/players/4/19/232381.png,Brazil,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,LS,7,6'3,207lbs
210625,K. Mbabu,23,https://cdn.sofifa.org/players/4/19/210625.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,RB,43,6'0,183lbs
189127,S. Aziz,27,https://cdn.sofifa.org/players/4/19/189127.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RCB,4,6'0,174lbs
234045,H. Onyekuru,21,https://cdn.sofifa.org/players/4/19/234045.png,Nigeria,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,ST,21,5'9,130lbs
204156,S. Sanogo,29,https://cdn.sofifa.org/players/4/19/204156.png,Ivory Coast,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,LCM,35,6'0,179lbs
163488,D. Limberský,34,https://cdn.sofifa.org/players/4/19/163488.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LB,8,5'11,179lbs
181256,M. Kozáčik,34,https://cdn.sofifa.org/players/4/19/181256.png,Slovakia,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,GK,1,6'4,201lbs
221000,B. Ndiaye,27,https://cdn.sofifa.org/players/4/19/221000.png,Senegal,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CM,17,5'11,168lbs
178255,R. Donk,32,https://cdn.sofifa.org/players/4/19/178255.png,Netherlands,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,LDM,15,6'4,176lbs
205478,M. Krmenčík,25,https://cdn.sofifa.org/players/4/19/205478.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,ST,11,6'3,198lbs
205756,S. Denswil,25,https://cdn.sofifa.org/players/4/19/205756.png,Netherlands,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,LCB,24,6'1,179lbs
124607,S. İnan,33,https://cdn.sofifa.org/players/4/19/124607.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RDM,8,6'0,163lbs
212204,B. Mechele,25,https://cdn.sofifa.org/players/4/19/212204.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CB,44,6'3,176lbs
236276,A. Danjuma Groeneveld,21,https://cdn.sofifa.org/players/4/19/236276.png,Netherlands,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,LM,47,5'10,172lbs
176137,J. Vossen,29,https://cdn.sofifa.org/players/4/19/176137.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,ST,9,6'0,174lbs
176652,D. Kolář,32,https://cdn.sofifa.org/players/4/19/176652.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CAM,26,5'11,176lbs
225305,S. Gümüş,24,https://cdn.sofifa.org/players/4/19/225305.png,Germany,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RM,11,5'10,157lbs
188727,B. Poulain,30,https://cdn.sofifa.org/players/4/19/188727.png,France,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RCB,5,6'2,183lbs
194359,Y. Nagatomo,31,https://cdn.sofifa.org/players/4/19/194359.png,Japan,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,LB,55,5'7,150lbs
191627,M. Rits,24,https://cdn.sofifa.org/players/4/19/191627.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,LM,26,5'10,161lbs
239015,E. Dennis,20,https://cdn.sofifa.org/players/4/19/239015.png,Nigeria,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RM,42,5'9,150lbs
138460,R. Hubník,34,https://cdn.sofifa.org/players/4/19/138460.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LCB,4,6'4,194lbs
179972,E. Derdiyok,30,https://cdn.sofifa.org/players/4/19/179972.png,Switzerland,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,ST,9,6'3,203lbs
226060,R. Assalé,24,https://cdn.sofifa.org/players/4/19/226060.png,Ivory Coast,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,RS,17,5'6,148lbs
45083,S. von Bergen,35,https://cdn.sofifa.org/players/4/19/45083.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,LCB,5,6'0,174lbs
205365,J. Kopic,28,https://cdn.sofifa.org/players/4/19/205365.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LM,13,5'11,174lbs
244791,P. Hrošovský,26,https://cdn.sofifa.org/players/4/19/244791.png,Slovakia,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LDM,17,5'9,154lbs
209780,S. Schrijvers,21,https://cdn.sofifa.org/players/4/19/209780.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RS,16,5'11,150lbs
181123,T. Hořava,30,https://cdn.sofifa.org/players/4/19/181123.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CAM,12,6'0,154lbs
237209,M. Mitrović,24,https://cdn.sofifa.org/players/4/19/237209.png,Croatia,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CB,15,6'2,187lbs
224158,S. Amrabat,21,https://cdn.sofifa.org/players/4/19/224158.png,Morocco,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CM,6,6'0,170lbs
198599,M. Linnes,26,https://cdn.sofifa.org/players/4/19/198599.png,Norway,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,RB,17,5'10,159lbs
189650,J. Kovařík,30,https://cdn.sofifa.org/players/4/19/189650.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LM,19,6'0,176lbs
239593,K. Rezaei,26,https://cdn.sofifa.org/players/4/19/239593.png,Iran,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,ST,10,6'0,170lbs
209973,J. Nsame,25,https://cdn.sofifa.org/players/4/19/209973.png,Cameroon,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,ST,18,6'2,194lbs
223046,A. Çalık,24,https://cdn.sofifa.org/players/4/19/223046.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CB,5,6'0,170lbs
213323,S. Decarli,26,https://cdn.sofifa.org/players/4/19/213323.png,Switzerland,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CB,35,6'2,181lbs
243538,K. Letica,21,https://cdn.sofifa.org/players/4/19/243538.png,Croatia,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,GK,1,6'7,212lbs
180823,R. Řezník,29,https://cdn.sofifa.org/players/4/19/180823.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,RCB,17,6'0,176lbs
234913,C. Fassnacht,24,https://cdn.sofifa.org/players/4/19/234913.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,RM,16,6'1,170lbs
182959,A. Hruška,32,https://cdn.sofifa.org/players/4/19/182959.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,GK,16,6'4,194lbs
193468,L. Benito,26,https://cdn.sofifa.org/players/4/19/193468.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,LB,23,6'0,187lbs
186331,M. Zeman,29,https://cdn.sofifa.org/players/4/19/186331.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LM,9,5'9,146lbs
208364,Clinton Mata,25,https://cdn.sofifa.org/players/4/19/208364.png,Angola,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RM,77,5'11,159lbs
199244,L. Hejda,28,https://cdn.sofifa.org/players/4/19/199244.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CB,2,6'2,190lbs
228942,D. Cools,22,https://cdn.sofifa.org/players/4/19/228942.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RM,21,6'0,172lbs
219736,E. Horvath,23,https://cdn.sofifa.org/players/4/19/219736.png,United States,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,GK,18,6'5,190lbs
238227,K. Diatta,19,https://cdn.sofifa.org/players/4/19/238227.png,Senegal,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RM,11,5'9,150lbs
193201,O. Bayram,26,https://cdn.sofifa.org/players/4/19/193201.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,LB,22,5'8,161lbs
219244,D. von Ballmoos,23,https://cdn.sofifa.org/players/4/19/219244.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,GK,26,6'4,198lbs
229752,D. Sow,21,https://cdn.sofifa.org/players/4/19/229752.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,RCM,8,6'0,170lbs
181199,M. Petržela,35,https://cdn.sofifa.org/players/4/19/181199.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,RM,11,5'8,143lbs
244787,M. Havel,23,https://cdn.sofifa.org/players/4/19/244787.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,LB,24,6'0,172lbs
202451,L. Pernica,28,https://cdn.sofifa.org/players/4/19/202451.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,RCB,44,6'2,190lbs
223452,M. Çelik,28,https://cdn.sofifa.org/players/4/19/223452.png,Turkey,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,CAM,88,5'10,165lbs
193860,T. Schick,28,https://cdn.sofifa.org/players/4/19/193860.png,Austria,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,RM,19,5'11,161lbs
205386,G. Hubert,24,https://cdn.sofifa.org/players/4/19/205386.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,GK,28,6'6,194lbs
114356,M. Wölfli,35,https://cdn.sofifa.org/players/4/19/114356.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,GK,1,6'1,194lbs
235996,N. Moumi Ngamaleu,23,https://cdn.sofifa.org/players/4/19/235996.png,Cameroon,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,LM,13,5'11,163lbs
211437,L. Bertone,24,https://cdn.sofifa.org/players/4/19/211437.png,Switzerland,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,CM,6,5'10,161lbs
234791,Luan Peres,23,https://cdn.sofifa.org/players/4/19/234791.png,Brazil,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,CB,4,6'3,174lbs
244786,T. Hájek,26,https://cdn.sofifa.org/players/4/19/244786.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CB,21,6'2,172lbs
246185,T. Vlietinck,20,https://cdn.sofifa.org/players/4/19/246185.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,RM,19,5'10,154lbs
244789,A. Čermák,23,https://cdn.sofifa.org/players/4/19/244789.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CAM,25,5'11,165lbs
244790,U. Moses Ekpai,22,https://cdn.sofifa.org/players/4/19/244790.png,Nigeria,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,RM,90,5'9,165lbs
244792,R. Procházka,29,https://cdn.sofifa.org/players/4/19/244792.png,Slovakia,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,CDM,6,6'0,170lbs
181095,J. Řezníček,30,https://cdn.sofifa.org/players/4/19/181095.png,Czech Republic,Viktoria Plzeň,https://cdn.sofifa.org/teams/2/light/110468.png,ST,37,6'0,181lbs
243580,I. Openda,18,https://cdn.sofifa.org/players/4/19/243580.png,Belgium,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,ST,80,5'9,165lbs
